site.number,sample.id,year,month,variable,val,agent.number
21,70821,2007,8,lat,-38.425,27943
21,70921,2007,9,lat,-38.425,27943
21,71021,2007,10,lat,-38.425,27943
21,71121,2007,11,lat,-38.425,27943
21,71221,2007,12,lat,-38.425,27943
21,80121,2008,1,lat,-38.425,27943
21,80221,2008,2,lat,-38.425,27943
21,80321,2008,3,lat,-38.425,27943
21,80421,2008,4,lat,-38.425,27943
21,80521,2008,5,lat,-38.425,27943
21,80621,2008,6,lat,-38.425,27943
21,80721,2008,7,lat,-38.425,27943
21,80821,2008,8,lat,-38.425,27943
21,80921,2008,9,lat,-38.425,27943
21,81021,2008,10,lat,-38.425,27943
21,81121,2008,11,lat,-38.425,27943
21,81221,2008,12,lat,-38.425,27943
21,90121,2009,1,lat,-38.425,27943
21,90221,2009,2,lat,-38.425,27943
21,90321,2009,3,lat,-38.425,27943
21,90421,2009,4,lat,-38.425,27943
21,90521,2009,5,lat,-38.425,27943
21,90621,2009,6,lat,-38.425,27943
21,90721,2009,7,lat,-38.425,27943
21,90821,2009,8,lat,-38.425,27943
21,90921,2009,9,lat,-38.425,27943
21,91021,2009,10,lat,-38.425,27943
21,91121,2009,11,lat,-38.425,27943
21,91221,2009,12,lat,-38.425,27943
21,X0121,2010,1,lat,-38.425,27943
22,70822,2007,8,lat,-39.025,27582
22,70922,2007,9,lat,-39.025,27582
22,71022,2007,10,lat,-39.025,27582
22,71122,2007,11,lat,-39.025,27582
22,71222,2007,12,lat,-39.025,27582
22,80122,2008,1,lat,-39.025,27582
22,80222,2008,2,lat,-39.025,27582
22,80322,2008,3,lat,-39.025,27582
22,80422,2008,4,lat,-39.025,27582
22,80522,2008,5,lat,-39.025,27582
22,80622,2008,6,lat,-39.025,27582
22,80722,2008,7,lat,-39.025,27582
22,80822,2008,8,lat,-39.025,27582
22,81022,2008,10,lat,-39.025,27582
22,81122,2008,11,lat,-39.025,27582
22,81222,2008,12,lat,-39.025,27582
22,90122,2009,1,lat,-39.025,27582
22,90222,2009,2,lat,-39.025,27582
22,90322,2009,3,lat,-39.025,27582
22,90422,2009,4,lat,-39.025,27582
22,90522,2009,5,lat,-39.025,27582
22,90622,2009,6,lat,-39.025,27582
22,90722,2009,7,lat,-39.025,27582
22,90822,2009,8,lat,-39.025,27582
22,90922,2009,9,lat,-39.025,27582
22,91022,2009,10,lat,-39.025,27582
22,91122,2009,11,lat,-39.025,27582
22,91222,2009,12,lat,-39.025,27582
23,70823,2007,8,lat,-38.725,28898
23,70923,2007,9,lat,-38.725,28898
23,71023,2007,10,lat,-38.725,28898
23,71123,2007,11,lat,-38.725,28898
23,71223,2007,12,lat,-38.725,28898
23,80123,2008,1,lat,-38.725,28898
23,80223,2008,2,lat,-38.725,28898
23,80323,2008,3,lat,-38.725,28898
23,80423,2008,4,lat,-38.725,28898
23,80523,2008,5,lat,-38.725,28898
23,80623,2008,6,lat,-38.725,28898
23,80723,2008,7,lat,-38.725,28898
23,80823,2008,8,lat,-38.725,28898
23,80923,2008,9,lat,-38.725,28898
23,81023,2008,10,lat,-38.725,28898
23,81123,2008,11,lat,-38.725,28898
23,81223,2008,12,lat,-38.725,28898
23,90123,2009,1,lat,-38.725,28898
23,90223,2009,2,lat,-38.725,28898
23,90323,2009,3,lat,-38.725,28898
23,90423,2009,4,lat,-38.725,28898
23,90523,2009,5,lat,-38.725,28898
23,90623,2009,6,lat,-38.725,28898
23,90723,2009,7,lat,-38.725,28898
23,90823,2009,8,lat,-38.725,28898
23,90923,2009,9,lat,-38.725,28898
23,91023,2009,10,lat,-38.725,28898
23,91123,2009,11,lat,-38.725,28898
23,91223,2009,12,lat,-38.725,28898
23,X0123,2010,1,lat,-38.725,28898
24,70824,2007,8,lat,-38.625,30113
24,70924,2007,9,lat,-38.625,30113
24,71024,2007,10,lat,-38.625,30113
24,71124,2007,11,lat,-38.625,30113
24,71224,2007,12,lat,-38.625,30113
24,80124,2008,1,lat,-38.625,30113
24,80224,2008,2,lat,-38.625,30113
24,80324,2008,3,lat,-38.625,30113
24,80424,2008,4,lat,-38.625,30113
24,80524,2008,5,lat,-38.625,30113
24,80624,2008,6,lat,-38.625,30113
24,80724,2008,7,lat,-38.625,30113
24,80824,2008,8,lat,-38.625,30113
24,80924,2008,9,lat,-38.625,30113
24,81024,2008,10,lat,-38.625,30113
24,81124,2008,11,lat,-38.625,30113
24,81224,2008,12,lat,-38.625,30113
24,90124,2009,1,lat,-38.625,30113
24,90224,2009,2,lat,-38.625,30113
24,90324,2009,3,lat,-38.625,30113
24,90424,2009,4,lat,-38.625,30113
24,90524,2009,5,lat,-38.625,30113
24,90624,2009,6,lat,-38.625,30113
24,90724,2009,7,lat,-38.625,30113
24,90824,2009,8,lat,-38.625,30113
24,90924,2009,9,lat,-38.625,30113
24,91024,2009,10,lat,-38.625,30113
24,91124,2009,11,lat,-38.625,30113
24,91224,2009,12,lat,-38.625,30113
25,70825,2007,8,lat,-39.425,29509
25,70925,2007,9,lat,-39.425,29509
25,71025,2007,10,lat,-39.425,29509
25,71125,2007,11,lat,-39.425,29509
25,71225,2007,12,lat,-39.425,29509
25,80125,2008,1,lat,-39.425,29509
25,80225,2008,2,lat,-39.425,29509
25,80325,2008,3,lat,-39.425,29509
25,80425,2008,4,lat,-39.425,29509
25,80525,2008,5,lat,-39.425,29509
25,80625,2008,6,lat,-39.425,29509
25,80725,2008,7,lat,-39.425,29509
25,80825,2008,8,lat,-39.425,29509
25,80925,2008,9,lat,-39.425,29509
25,81025,2008,10,lat,-39.425,29509
25,81125,2008,11,lat,-39.425,29509
25,81225,2008,12,lat,-39.425,29509
25,90125,2009,1,lat,-39.425,29509
25,90225,2009,2,lat,-39.425,29509
25,90325,2009,3,lat,-39.425,29509
25,90425,2009,4,lat,-39.425,29509
25,90525,2009,5,lat,-39.425,29509
25,90625,2009,6,lat,-39.425,29509
25,90725,2009,7,lat,-39.425,29509
25,90825,2009,8,lat,-39.425,29509
25,90925,2009,9,lat,-39.425,29509
25,91025,2009,10,lat,-39.425,29509
25,91125,2009,11,lat,-39.425,29509
25,91225,2009,12,lat,-39.425,29509
25,X0125,2010,1,lat,-39.425,29509
25,X0325,2010,3,lat,-39.425,29509
25,X0425,2010,4,lat,-39.425,29509
25,X0525,2010,5,lat,-39.425,29509
26,70826,2007,8,lat,-39.725,30050
26,70926,2007,9,lat,-39.725,30050
26,71026,2007,10,lat,-39.725,30050
26,71126,2007,11,lat,-39.725,30050
26,71226,2007,12,lat,-39.725,30050
26,80126,2008,1,lat,-39.725,30050
26,80226,2008,2,lat,-39.725,30050
26,80326,2008,3,lat,-39.725,30050
26,80426,2008,4,lat,-39.725,30050
26,80526,2008,5,lat,-39.725,30050
26,80626,2008,6,lat,-39.725,30050
26,80726,2008,7,lat,-39.725,30050
26,80826,2008,8,lat,-39.725,30050
26,80926,2008,9,lat,-39.725,30050
26,81026,2008,10,lat,-39.725,30050
26,81126,2008,11,lat,-39.725,30050
26,81226,2008,12,lat,-39.725,30050
26,90126,2009,1,lat,-39.725,30050
26,90226,2009,2,lat,-39.725,30050
26,90326,2009,3,lat,-39.725,30050
26,90426,2009,4,lat,-39.725,30050
26,90526,2009,5,lat,-39.725,30050
26,90626,2009,6,lat,-39.725,30050
26,90726,2009,7,lat,-39.725,30050
26,90826,2009,8,lat,-39.725,30050
26,90926,2009,9,lat,-39.725,30050
26,91026,2009,10,lat,-39.725,30050
26,91126,2009,11,lat,-39.725,30050
26,91226,2009,12,lat,-39.725,30050
26,X0126,2010,1,lat,-39.725,30050
27,70827,2007,8,lat,-40.525,28709
27,70927,2007,9,lat,-40.525,28709
27,71027,2007,10,lat,-40.525,28709
27,71127,2007,11,lat,-40.525,28709
27,71227,2007,12,lat,-40.525,28709
27,80127,2008,1,lat,-40.525,28709
27,80227,2008,2,lat,-40.525,28709
27,80327,2008,3,lat,-40.525,28709
27,80427,2008,4,lat,-40.525,28709
27,80527,2008,5,lat,-40.525,28709
27,80627,2008,6,lat,-40.525,28709
27,80727,2008,7,lat,-40.525,28709
27,80827,2008,8,lat,-40.525,28709
27,80927,2008,9,lat,-40.525,28709
27,81027,2008,10,lat,-40.525,28709
27,81127,2008,11,lat,-40.525,28709
27,81227,2008,12,lat,-40.525,28709
27,90127,2009,1,lat,-40.525,28709
27,90227,2009,2,lat,-40.525,28709
27,90327,2009,3,lat,-40.525,28709
27,90427,2009,4,lat,-40.525,28709
27,90527,2009,5,lat,-40.525,28709
27,90627,2009,6,lat,-40.525,28709
27,90727,2009,7,lat,-40.525,28709
27,90827,2009,8,lat,-40.525,28709
27,90927,2009,9,lat,-40.525,28709
27,91027,2009,10,lat,-40.525,28709
27,91127,2009,11,lat,-40.525,28709
27,91227,2009,12,lat,-40.525,28709
28,70828,2007,8,lat,-41.325,30734
28,70928,2007,9,lat,-41.325,30734
28,71028,2007,10,lat,-41.325,30734
28,71128,2007,11,lat,-41.325,30734
28,71228,2007,12,lat,-41.325,30734
28,80128,2008,1,lat,-41.325,30734
28,80228,2008,2,lat,-41.325,30734
28,80328,2008,3,lat,-41.325,30734
28,80428,2008,4,lat,-41.325,30734
28,80528,2008,5,lat,-41.325,30734
28,81228,2008,12,lat,-41.325,30734
28,90128,2009,1,lat,-41.325,30734
28,90228,2009,2,lat,-41.325,30734
28,90328,2009,3,lat,-41.325,30734
28,90428,2009,4,lat,-41.325,30734
28,90528,2009,5,lat,-41.325,30734
28,90628,2009,6,lat,-41.325,30734
28,90728,2009,7,lat,-41.325,30734
28,90828,2009,8,lat,-41.325,30734
28,90928,2009,9,lat,-41.325,30734
28,91028,2009,10,lat,-41.325,30734
28,91228,2009,12,lat,-41.325,30734
28,X0128,2010,1,lat,-41.325,30734
28,X0228,2010,2,lat,-41.325,30734
28,X0328,2010,3,lat,-41.325,30734
28,X0628,2010,6,lat,-41.325,30734
29,70829,2007,8,lat,-41.225,30195
29,70929,2007,9,lat,-41.225,30195
29,71029,2007,10,lat,-41.225,30195
29,71129,2007,11,lat,-41.225,30195
29,71229,2007,12,lat,-41.225,30195
29,80129,2008,1,lat,-41.225,30195
29,80229,2008,2,lat,-41.225,30195
29,80329,2008,3,lat,-41.225,30195
29,80429,2008,4,lat,-41.225,30195
29,80529,2008,5,lat,-41.225,30195
29,80629,2008,6,lat,-41.225,30195
29,80729,2008,7,lat,-41.225,30195
29,80829,2008,8,lat,-41.225,30195
29,80929,2008,9,lat,-41.225,30195
29,81029,2008,10,lat,-41.225,30195
29,81129,2008,11,lat,-41.225,30195
29,81229,2008,12,lat,-41.225,30195
29,90129,2009,1,lat,-41.225,30195
29,90229,2009,2,lat,-41.225,30195
29,90329,2009,3,lat,-41.225,30195
29,90429,2009,4,lat,-41.225,30195
29,90529,2009,5,lat,-41.225,30195
29,90629,2009,6,lat,-41.225,30195
29,90829,2009,8,lat,-41.225,30195
29,90929,2009,9,lat,-41.225,30195
29,91029,2009,10,lat,-41.225,30195
29,91129,2009,11,lat,-41.225,30195
29,91229,2009,12,lat,-41.225,30195
29,X0129,2010,1,lat,-41.225,30195
30,70830,2007,8,lat,-41.275,27012
30,70930,2007,9,lat,-41.275,27012
30,71030,2007,10,lat,-41.275,27012
30,71130,2007,11,lat,-41.275,27012
30,71230,2007,12,lat,-41.275,27012
30,80130,2008,1,lat,-41.275,27012
30,80230,2008,2,lat,-41.275,27012
30,80330,2008,3,lat,-41.275,27012
30,80430,2008,4,lat,-41.275,27012
30,80530,2008,5,lat,-41.275,27012
30,80630,2008,6,lat,-41.275,27012
30,80730,2008,7,lat,-41.275,27012
30,80830,2008,8,lat,-41.275,27012
30,80930,2008,9,lat,-41.275,27012
30,81030,2008,10,lat,-41.275,27012
30,81230,2008,12,lat,-41.275,27012
30,90130,2009,1,lat,-41.275,27012
30,90230,2009,2,lat,-41.275,27012
30,90330,2009,3,lat,-41.275,27012
30,90430,2009,4,lat,-41.275,27012
30,90530,2009,5,lat,-41.275,27012
30,90630,2009,6,lat,-41.275,27012
30,90730,2009,7,lat,-41.275,27012
30,90830,2009,8,lat,-41.275,27012
30,90930,2009,9,lat,-41.275,27012
30,91030,2009,10,lat,-41.275,27012
30,91130,2009,11,lat,-41.275,27012
31,70831,2007,8,lat,-41.225,20274
31,70931,2007,9,lat,-41.225,20274
31,71031,2007,10,lat,-41.225,20274
31,71131,2007,11,lat,-41.225,20274
31,71231,2007,12,lat,-41.225,20274
31,80131,2008,1,lat,-41.225,20274
31,80231,2008,2,lat,-41.225,20274
31,80331,2008,3,lat,-41.225,20274
31,80431,2008,4,lat,-41.225,20274
31,80531,2008,5,lat,-41.225,20274
31,80631,2008,6,lat,-41.225,20274
31,80731,2008,7,lat,-41.225,20274
31,80831,2008,8,lat,-41.225,20274
31,80931,2008,9,lat,-41.225,20274
31,81031,2008,10,lat,-41.225,20274
31,81131,2008,11,lat,-41.225,20274
31,81231,2008,12,lat,-41.225,20274
31,90131,2009,1,lat,-41.225,20274
31,90231,2009,2,lat,-41.225,20274
31,90331,2009,3,lat,-41.225,20274
31,90431,2009,4,lat,-41.225,20274
31,90531,2009,5,lat,-41.225,20274
31,90631,2009,6,lat,-41.225,20274
31,90731,2009,7,lat,-41.225,20274
31,90831,2009,8,lat,-41.225,20274
31,90931,2009,9,lat,-41.225,20274
31,91031,2009,10,lat,-41.225,20274
31,91131,2009,11,lat,-41.225,20274
31,91231,2009,12,lat,-41.225,20274
31,X0131,2010,1,lat,-41.225,20274
31,X0231,2010,2,lat,-41.225,20274
31,X0331,2010,3,lat,-41.225,20274
31,X0431,2010,4,lat,-41.225,20274
31,X0531,2010,5,lat,-41.225,20274
31,X0631,2010,6,lat,-41.225,20274
32,70832,2007,8,lat,-40.875,21133
32,70932,2007,9,lat,-40.875,21133
32,71032,2007,10,lat,-40.875,21133
32,71132,2007,11,lat,-40.875,21133
32,71232,2007,12,lat,-40.875,21133
32,80132,2008,1,lat,-40.875,21133
32,80232,2008,2,lat,-40.875,21133
32,80332,2008,3,lat,-40.875,21133
32,80432,2008,4,lat,-40.875,21133
32,80632,2008,6,lat,-40.875,21133
32,80732,2008,7,lat,-40.875,21133
32,80832,2008,8,lat,-40.875,21133
32,80932,2008,9,lat,-40.875,21133
32,81032,2008,10,lat,-40.875,21133
32,81132,2008,11,lat,-40.875,21133
32,81232,2008,12,lat,-40.875,21133
32,90232,2009,2,lat,-40.875,21133
32,90332,2009,3,lat,-40.875,21133
32,90432,2009,4,lat,-40.875,21133
32,90532,2009,5,lat,-40.875,21133
32,90632,2009,6,lat,-40.875,21133
32,90732,2009,7,lat,-40.875,21133
32,90832,2009,8,lat,-40.875,21133
32,90932,2009,9,lat,-40.875,21133
32,91032,2009,10,lat,-40.875,21133
32,91132,2009,11,lat,-40.875,21133
32,91232,2009,12,lat,-40.875,21133
32,X0132,2010,1,lat,-40.875,21133
33,70833,2007,8,lat,-41.775,15674
33,70933,2007,9,lat,-41.775,15674
33,71033,2007,10,lat,-41.775,15674
33,71133,2007,11,lat,-41.775,15674
33,71233,2007,12,lat,-41.775,15674
33,80133,2008,1,lat,-41.775,15674
33,80233,2008,2,lat,-41.775,15674
33,80333,2008,3,lat,-41.775,15674
33,80433,2008,4,lat,-41.775,15674
33,80533,2008,5,lat,-41.775,15674
33,80733,2008,7,lat,-41.775,15674
33,80833,2008,8,lat,-41.775,15674
33,80933,2008,9,lat,-41.775,15674
33,81033,2008,10,lat,-41.775,15674
33,81133,2008,11,lat,-41.775,15674
33,81233,2008,12,lat,-41.775,15674
33,90133,2009,1,lat,-41.775,15674
33,90233,2009,2,lat,-41.775,15674
33,90433,2009,4,lat,-41.775,15674
33,90533,2009,5,lat,-41.775,15674
33,90733,2009,7,lat,-41.775,15674
33,90833,2009,8,lat,-41.775,15674
33,90933,2009,9,lat,-41.775,15674
33,91033,2009,10,lat,-41.775,15674
33,91133,2009,11,lat,-41.775,15674
33,91233,2009,12,lat,-41.775,15674
33,X0433,2010,4,lat,-41.775,15674
33,X0533,2010,5,lat,-41.775,15674
34,70834,2007,8,lat,-42.375,28055
34,70934,2007,9,lat,-42.375,28055
34,71034,2007,10,lat,-42.375,28055
34,71134,2007,11,lat,-42.375,28055
34,71234,2007,12,lat,-42.375,28055
34,80134,2008,1,lat,-42.375,28055
34,80234,2008,2,lat,-42.375,28055
34,80334,2008,3,lat,-42.375,28055
34,80434,2008,4,lat,-42.375,28055
34,80534,2008,5,lat,-42.375,28055
34,80634,2008,6,lat,-42.375,28055
34,80734,2008,7,lat,-42.375,28055
34,80834,2008,8,lat,-42.375,28055
34,80934,2008,9,lat,-42.375,28055
34,81034,2008,10,lat,-42.375,28055
34,81134,2008,11,lat,-42.375,28055
34,81234,2008,12,lat,-42.375,28055
34,90134,2009,1,lat,-42.375,28055
34,90234,2009,2,lat,-42.375,28055
34,90334,2009,3,lat,-42.375,28055
34,90434,2009,4,lat,-42.375,28055
34,90534,2009,5,lat,-42.375,28055
34,90634,2009,6,lat,-42.375,28055
34,90734,2009,7,lat,-42.375,28055
34,90834,2009,8,lat,-42.375,28055
34,90934,2009,9,lat,-42.375,28055
34,91034,2009,10,lat,-42.375,28055
34,91134,2009,11,lat,-42.375,28055
34,91234,2009,12,lat,-42.375,28055
35,70835,2007,8,lat,-42.725,21269
35,70935,2007,9,lat,-42.725,21269
35,71035,2007,10,lat,-42.725,21269
35,71135,2007,11,lat,-42.725,21269
35,71235,2007,12,lat,-42.725,21269
35,80135,2008,1,lat,-42.725,21269
35,80235,2008,2,lat,-42.725,21269
35,80335,2008,3,lat,-42.725,21269
35,80435,2008,4,lat,-42.725,21269
35,80535,2008,5,lat,-42.725,21269
35,80635,2008,6,lat,-42.725,21269
35,80735,2008,7,lat,-42.725,21269
35,80835,2008,8,lat,-42.725,21269
35,80935,2008,9,lat,-42.725,21269
35,81035,2008,10,lat,-42.725,21269
35,81235,2008,12,lat,-42.725,21269
35,90135,2009,1,lat,-42.725,21269
35,90235,2009,2,lat,-42.725,21269
35,90335,2009,3,lat,-42.725,21269
35,90435,2009,4,lat,-42.725,21269
35,90535,2009,5,lat,-42.725,21269
35,90635,2009,6,lat,-42.725,21269
35,90735,2009,7,lat,-42.725,21269
35,90835,2009,8,lat,-42.725,21269
35,90935,2009,9,lat,-42.725,21269
35,91035,2009,10,lat,-42.725,21269
35,91135,2009,11,lat,-42.725,21269
35,91235,2009,12,lat,-42.725,21269
37,70837,2007,8,lat,-43.275,19945
37,70937,2007,9,lat,-43.275,19945
37,71037,2007,10,lat,-43.275,19945
37,71137,2007,11,lat,-43.275,19945
37,71237,2007,12,lat,-43.275,19945
37,80137,2008,1,lat,-43.275,19945
37,80237,2008,2,lat,-43.275,19945
37,80337,2008,3,lat,-43.275,19945
37,80437,2008,4,lat,-43.275,19945
37,80537,2008,5,lat,-43.275,19945
37,80637,2008,6,lat,-43.275,19945
37,80737,2008,7,lat,-43.275,19945
37,80837,2008,8,lat,-43.275,19945
37,80937,2008,9,lat,-43.275,19945
37,81037,2008,10,lat,-43.275,19945
37,81237,2008,12,lat,-43.275,19945
37,90137,2009,1,lat,-43.275,19945
37,90237,2009,2,lat,-43.275,19945
37,90337,2009,3,lat,-43.275,19945
37,90437,2009,4,lat,-43.275,19945
37,90537,2009,5,lat,-43.275,19945
37,90637,2009,6,lat,-43.275,19945
37,90737,2009,7,lat,-43.275,19945
37,90837,2009,8,lat,-43.275,19945
37,90937,2009,9,lat,-43.275,19945
37,91037,2009,10,lat,-43.275,19945
37,91237,2009,12,lat,-43.275,19945
38,70838,2007,8,lat,-42.725,19484
38,70938,2007,9,lat,-42.725,19484
38,71038,2007,10,lat,-42.725,19484
38,71138,2007,11,lat,-42.725,19484
38,71238,2007,12,lat,-42.725,19484
38,80138,2008,1,lat,-42.725,19484
38,80238,2008,2,lat,-42.725,19484
38,80338,2008,3,lat,-42.725,19484
38,80438,2008,4,lat,-42.725,19484
38,80538,2008,5,lat,-42.725,19484
38,80638,2008,6,lat,-42.725,19484
38,80738,2008,7,lat,-42.725,19484
38,80838,2008,8,lat,-42.725,19484
38,80938,2008,9,lat,-42.725,19484
38,81038,2008,10,lat,-42.725,19484
38,81138,2008,11,lat,-42.725,19484
38,81238,2008,12,lat,-42.725,19484
38,90138,2009,1,lat,-42.725,19484
38,90238,2009,2,lat,-42.725,19484
38,90338,2009,3,lat,-42.725,19484
38,90438,2009,4,lat,-42.725,19484
38,90538,2009,5,lat,-42.725,19484
38,90638,2009,6,lat,-42.725,19484
38,90738,2009,7,lat,-42.725,19484
38,90838,2009,8,lat,-42.725,19484
38,90938,2009,9,lat,-42.725,19484
38,91038,2009,10,lat,-42.725,19484
38,91138,2009,11,lat,-42.725,19484
38,91238,2009,12,lat,-42.725,19484
38,X0138,2010,1,lat,-42.725,19484
38,X0238,2010,2,lat,-42.725,19484
38,X0338,2010,3,lat,-42.725,19484
38,X0438,2010,4,lat,-42.725,19484
38,X0538,2010,5,lat,-42.725,19484
38,X0638,2010,6,lat,-42.725,19484
39,70839,2007,8,lat,-43.725,21214
39,70939,2007,9,lat,-43.725,21214
39,71039,2007,10,lat,-43.725,21214
39,71139,2007,11,lat,-43.725,21214
39,71239,2007,12,lat,-43.725,21214
39,80139,2008,1,lat,-43.725,21214
39,80239,2008,2,lat,-43.725,21214
39,80339,2008,3,lat,-43.725,21214
39,80439,2008,4,lat,-43.725,21214
39,80439,2008,4,lat,-43.625,20812
39,80539,2008,5,lat,-43.725,21214
39,80639,2008,6,lat,-43.725,21214
39,80739,2008,7,lat,-43.725,21214
39,80839,2008,8,lat,-43.725,21214
39,80939,2008,9,lat,-43.725,21214
39,81039,2008,10,lat,-43.725,21214
39,81139,2008,11,lat,-43.725,21214
39,81239,2008,12,lat,-43.725,21214
39,90139,2009,1,lat,-43.725,21214
39,90239,2009,2,lat,-43.725,21214
39,90339,2009,3,lat,-43.725,21214
39,90539,2009,5,lat,-43.725,21214
39,90639,2009,6,lat,-43.725,21214
39,90739,2009,7,lat,-43.725,21214
39,90839,2009,8,lat,-43.725,21214
39,90939,2009,9,lat,-43.725,21214
39,91039,2009,10,lat,-43.725,21214
39,91139,2009,11,lat,-43.725,21214
39,91239,2009,12,lat,-43.725,21214
39,X0139,2010,1,lat,-43.725,21214
39,X0239,2010,2,lat,-43.725,21214
40,70840,2007,8,lat,-43.625,20812
40,70940,2007,9,lat,-43.625,20812
40,71140,2007,11,lat,-43.625,20812
40,71240,2007,12,lat,-43.625,20812
41,70841,2007,8,lat,-43.475,21209
41,70941,2007,9,lat,-43.475,21209
41,71041,2007,10,lat,-43.475,21209
41,71141,2007,11,lat,-43.475,21209
41,71241,2007,12,lat,-43.475,21209
41,80141,2008,1,lat,-43.475,21209
41,80241,2008,2,lat,-43.475,21209
41,80341,2008,3,lat,-43.475,21209
41,80441,2008,4,lat,-43.475,21209
41,80541,2008,5,lat,-43.475,21209
41,80641,2008,6,lat,-43.475,21209
41,80741,2008,7,lat,-43.475,21209
41,80841,2008,8,lat,-43.475,21209
41,80941,2008,9,lat,-43.475,21209
41,81041,2008,10,lat,-43.475,21209
41,81141,2008,11,lat,-43.475,21209
41,81241,2008,12,lat,-43.475,21209
41,90141,2009,1,lat,-43.475,21209
41,90241,2009,2,lat,-43.475,21209
41,90341,2009,3,lat,-43.475,21209
41,90441,2009,4,lat,-43.475,21209
41,90541,2009,5,lat,-43.475,21209
41,90641,2009,6,lat,-43.475,21209
41,90741,2009,7,lat,-43.475,21209
41,90841,2009,8,lat,-43.475,21209
41,90941,2009,9,lat,-43.475,21209
41,91041,2009,10,lat,-43.475,21209
41,91141,2009,11,lat,-43.475,21209
41,91241,2009,12,lat,-43.475,21209
42,70842,2007,8,lat,-44.375,19840
42,70942,2007,9,lat,-44.375,19840
42,71042,2007,10,lat,-44.375,19840
42,71142,2007,11,lat,-44.375,19840
42,71242,2007,12,lat,-44.375,19840
42,80142,2008,1,lat,-44.375,19840
42,80242,2008,2,lat,-44.375,19840
42,80342,2008,3,lat,-44.375,19840
42,80442,2008,4,lat,-44.375,19840
42,80542,2008,5,lat,-44.375,19840
42,80642,2008,6,lat,-44.375,19840
42,80742,2008,7,lat,-44.375,19840
42,80842,2008,8,lat,-44.375,19840
42,80942,2008,9,lat,-44.375,19840
42,81042,2008,10,lat,-44.375,19840
42,81142,2008,11,lat,-44.375,19840
42,81242,2008,12,lat,-44.375,19840
42,90142,2009,1,lat,-44.375,19840
42,90242,2009,2,lat,-44.375,19840
42,90342,2009,3,lat,-44.375,19840
42,90442,2009,4,lat,-44.375,19840
42,90542,2009,5,lat,-44.375,19840
42,90842,2009,8,lat,-44.375,19840
42,90942,2009,9,lat,-44.375,19840
42,91042,2009,10,lat,-44.375,19840
42,91142,2009,11,lat,-44.375,19840
42,91242,2009,12,lat,-44.375,19840
43,70843,2007,8,lat,-43.925,15279
43,70943,2007,9,lat,-43.925,15279
43,71043,2007,10,lat,-43.925,15279
43,71143,2007,11,lat,-43.925,15279
43,71243,2007,12,lat,-43.925,15279
43,80143,2008,1,lat,-43.925,15279
43,80243,2008,2,lat,-43.925,15279
43,80343,2008,3,lat,-43.925,15279
43,80443,2008,4,lat,-43.925,15279
43,80543,2008,5,lat,-43.925,15279
43,80643,2008,6,lat,-43.925,15279
43,80743,2008,7,lat,-43.925,15279
43,80843,2008,8,lat,-43.925,15279
43,80943,2008,9,lat,-43.925,15279
43,81043,2008,10,lat,-43.925,15279
43,81143,2008,11,lat,-43.925,15279
43,81243,2008,12,lat,-43.925,15279
43,90143,2009,1,lat,-43.925,15279
43,90243,2009,2,lat,-43.925,15279
43,90343,2009,3,lat,-43.925,15279
43,90443,2009,4,lat,-43.925,15279
43,90543,2009,5,lat,-43.925,15279
43,90643,2009,6,lat,-43.925,15279
43,90743,2009,7,lat,-43.925,15279
43,90843,2009,8,lat,-43.925,15279
43,90943,2009,9,lat,-43.925,15279
43,91043,2009,10,lat,-43.925,15279
